ab_id,batter_id,event,g_id,inning,o,p_score,p_throws,pitcher_id,stand,top
2015017770,457787,Groundout,201500235,9,3,4,R,572096,L,False
2015017771,458913,Groundout,201500236,1,1,0,R,421685,L,True
2015017772,430948,Flyout,201500236,1,2,0,R,421685,L,True
2015017773,455976,Lineout,201500236,1,3,0,R,421685,L,True
2015017774,519184,Strikeout,201500236,1,1,0,L,622072,L,False
2015017775,546318,Single,201500236,1,1,0,L,622072,L,False
2015017776,400284,Walk,201500236,1,1,0,L,622072,L,False
2015017777,425796,Forceout,201500236,1,2,0,L,622072,R,False
2015017778,429667,Groundout,201500236,1,3,0,L,622072,L,False
2015017779,518692,Strikeout,201500236,2,1,0,R,421685,L,True
2015017780,150229,Groundout,201500236,2,2,0,R,421685,L,True
2015017781,453400,Flyout,201500236,2,3,0,R,421685,R,True
2015017782,605125,Pop Out,201500236,2,1,0,L,622072,L,False
2015017783,434563,Groundout,201500236,2,2,0,L,622072,R,False
2015017784,520471,Single,201500236,2,2,0,L,622072,R,False
2015017785,421685,Forceout,201500236,2,3,0,L,622072,R,False
2015017786,592743,Lineout,201500236,3,1,0,R,421685,R,True
2015017787,457727,Flyout,201500236,3,2,0,R,421685,R,True
2015017788,622072,Strikeout,201500236,3,3,0,R,421685,R,True
2015017789,519184,Field Error,201500236,3,0,0,L,622072,L,False
2015017790,546318,Groundout,201500236,3,2,0,L,622072,L,False
2015017791,400284,Flyout,201500236,3,3,0,L,622072,L,False
2015017792,458913,Bunt Groundout,201500236,4,1,0,R,421685,L,True
2015017793,430948,Walk,201500236,4,1,0,R,421685,L,True
2015017794,455976,Grounded Into DP,201500236,4,3,0,R,421685,L,True
2015017795,425796,Groundout,201500236,4,1,0,L,622072,R,False
2015017796,429667,Groundout,201500236,4,2,0,L,622072,L,False
2015017797,605125,Flyout,201500236,4,3,0,L,622072,L,False
2015017798,518692,Lineout,201500236,5,1,0,R,421685,L,True
2015017799,150229,Double,201500236,5,1,0,R,421685,L,True
2015017800,453400,Single,201500236,5,1,0,R,421685,R,True
2015017801,592743,Grounded Into DP,201500236,5,3,0,R,421685,R,True
2015017802,434563,Single,201500236,5,0,0,L,622072,R,False
2015017803,520471,Flyout,201500236,5,1,0,L,622072,R,False
2015017804,421685,Sac Bunt,201500236,5,2,0,L,622072,R,False
2015017805,519184,Groundout,201500236,5,3,0,L,622072,L,False
2015017806,457727,Strikeout,201500236,6,1,0,R,421685,R,True
2015017807,622072,Strikeout,201500236,6,2,0,R,421685,R,True
2015017808,458913,Flyout,201500236,6,3,0,R,421685,L,True
2015017809,546318,Groundout,201500236,6,1,0,L,622072,L,False
2015017810,400284,Walk,201500236,6,1,0,L,622072,L,False
2015017811,425796,Single,201500236,6,1,0,L,622072,R,False
2015017812,429667,Flyout,201500236,6,2,0,L,622072,L,False
2015017813,605125,Single,201500236,6,2,0,L,622072,L,False
2015017814,434563,Flyout,201500236,6,3,0,R,592533,R,False
2015017815,430948,Flyout,201500236,7,1,0,R,421685,L,True
2015017816,455976,Pop Out,201500236,7,2,0,R,421685,L,True
2015017817,518692,Strikeout,201500236,7,3,0,R,421685,L,True
2015017818,520471,Single,201500236,7,0,0,R,592533,L,False
2015017819,421685,Sac Bunt,201500236,7,1,0,R,592533,R,False
2015017820,519184,Flyout,201500236,7,2,0,L,501593,L,False
2015017821,546318,Groundout,201500236,7,3,0,L,501593,L,False
2015017822,150229,Lineout,201500236,8,1,0,R,421685,L,True
2015017823,453400,Strikeout,201500236,8,2,0,R,421685,R,True
2015017824,592743,Pop Out,201500236,8,3,0,R,421685,R,True
2015017825,400284,Single,201500236,8,0,0,L,501593,L,False
2015017826,425796,Field Error,201500236,8,0,0,L,501593,R,False
2015017827,429667,Lineout,201500236,8,1,0,L,501593,L,False
2015017828,605125,Bunt Pop Out,201500236,8,2,0,L,501593,L,False
2015017829,434563,Strikeout,201500236,8,3,0,R,462382,R,False
2015017830,457727,Walk,201500236,9,0,0,R,571704,R,True
2015017831,430637,Grounded Into DP,201500236,9,2,0,R,571704,L,True
2015017832,458913,Groundout,201500236,9,3,0,R,571704,L,True
2015017833,520471,Single,201500236,9,0,0,R,462382,L,False
2015017834,514917,Sac Bunt,201500236,9,1,0,R,462382,L,False
2015017835,519184,Field Error,201500236,9,1,0,R,462382,L,False
2015017836,605141,Single,201500237,1,0,0,R,456068,R,True
2015017837,456030,Pop Out,201500237,1,1,0,R,456068,R,True
2015017838,120074,Lineout,201500237,1,2,0,R,456068,L,True
2015017839,434670,Lineout,201500237,1,3,0,R,456068,R,True
2015017840,457477,Strikeout,201500237,1,1,0,R,519144,L,False
2015017841,592518,Strikeout,201500237,1,2,0,R,519144,R,False
2015017842,517370,Strikeout,201500237,1,3,0,R,519144,L,False
2015017843,435063,Flyout,201500237,2,1,0,R,456068,R,True
2015017844,467055,Single,201500237,2,1,0,R,456068,L,True
2015017845,537953,Lineout,201500237,2,2,0,R,456068,L,True
2015017846,571788,Groundout,201500237,2,3,0,R,456068,L,True
2015017847,430945,Strikeout,201500237,2,1,0,R,519144,R,False
2015017848,448801,Strikeout,201500237,2,2,0,R,519144,L,False
2015017849,430321,Lineout,201500237,2,3,0,R,519144,R,False
2015017850,452672,Lineout,201500237,3,1,0,R,456068,R,True
2015017851,605141,Hit By Pitch,201500237,3,1,0,R,456068,R,True
2015017852,456030,Pop Out,201500237,3,2,0,R,456068,R,True
2015017853,120074,Single,201500237,3,2,0,R,456068,L,True
2015017854,434670,Lineout,201500237,3,3,0,R,456068,R,True
2015017855,519071,Strikeout,201500237,3,1,0,R,519144,L,False
2015017856,543376,Walk,201500237,3,1,0,R,519144,R,False
2015017857,465784,Grounded Into DP,201500237,3,3,0,R,519144,L,False
2015017858,435063,Groundout,201500237,4,1,0,R,456068,R,True
2015017859,467055,Flyout,201500237,4,2,0,R,456068,L,True
2015017860,537953,Pop Out,201500237,4,3,0,R,456068,L,True
2015017861,457477,Flyout,201500237,4,1,0,R,519144,L,False
2015017862,592518,Single,201500237,4,1,0,R,519144,R,False
2015017863,517370,Home Run,201500237,4,1,0,R,519144,L,False
2015017864,430945,Single,201500237,4,1,0,R,519144,R,False
2015017865,448801,Grounded Into DP,201500237,4,3,0,R,519144,L,False
2015017866,571788,Flyout,201500237,5,1,2,R,456068,L,True
2015017867,452672,Groundout,201500237,5,2,2,R,456068,R,True
2015017868,605141,Walk,201500237,5,2,2,R,456068,R,True
2015017869,456030,Single,201500237,5,2,2,R,456068,R,True
2015017870,120074,Home Run,201500237,5,2,2,R,456068,L,True
2015017871,434670,Home Run,201500237,5,2,2,R,456068,R,True
2015017872,435063,Strikeout,201500237,5,3,2,R,456068,R,True
2015017873,430321,Lineout,201500237,5,1,4,R,519144,R,False
2015017874,519071,Double,201500237,5,1,4,R,519144,L,False
2015017875,543376,Lineout,201500237,5,2,4,R,519144,R,False
2015017876,465784,Single,201500237,5,2,4,R,519144,L,False
2015017877,457477,Flyout,201500237,5,3,4,R,519144,L,False
2015017878,467055,Single,201500237,6,0,3,R,456068,L,True
2015017879,537953,Flyout,201500237,6,1,3,R,456068,L,True
2015017880,571788,Single,201500237,6,1,3,R,456068,L,True
2015017881,452672,Grounded Into DP,201500237,6,3,3,R,456068,R,True
2015017882,592518,Field Error,201500237,6,0,4,R,519144,R,False
2015017883,517370,Double Play,201500237,6,2,4,R,519144,L,False
2015017884,430945,Strikeout,201500237,6,3,4,R,519144,R,False
2015017885,605141,Single,201500237,7,0,3,R,488984,R,True
2015017886,456030,Forceout,201500237,7,1,3,R,488984,R,True
2015017887,120074,Strikeout - DP,201500237,7,3,3,R,488984,L,True
2015017888,448801,Walk,201500237,7,0,4,R,519144,L,False
2015017889,430321,Single,201500237,7,0,4,R,519144,R,False
2015017890,519071,Sac Bunt,201500237,7,1,4,L,444520,R,False
2015017891,543376,Intent Walk,201500237,7,1,4,L,444520,R,False
2015017892,465784,Sac Fly,201500237,7,2,4,L,444520,R,False
2015017893,456665,Walk,201500237,7,2,4,R,468396,R,False
2015017894,592518,Strikeout,201500237,7,3,4,R,468396,R,False
2015017895,434670,Groundout,201500237,8,1,4,R,488984,R,True
2015017896,435063,Flyout,201500237,8,2,4,R,488984,R,True
2015017897,467055,Walk,201500237,8,2,4,L,451085,R,True
2015017898,501800,Field Error,201500237,8,2,4,R,503285,R,True
2015017899,571788,Home Run,201500237,8,2,4,R,503285,L,True
2015017900,452672,Groundout,201500237,8,3,4,R,503285,R,True
2015017901,517370,Lineout,201500237,8,1,7,R,547749,L,False
2015017902,430945,Pop Out,201500237,8,2,7,R,547749,R,False
2015017903,448801,Home Run,201500237,8,2,7,R,547749,L,False
2015017904,430321,Single,201500237,8,2,7,R,547749,R,False
2015017905,519071,Flyout,201500237,8,3,7,R,547749,L,False
2015017906,605141,Flyout,201500237,9,1,5,R,592329,R,True
2015017907,456030,Field Error,201500237,9,1,5,R,592329,R,True
2015017908,120074,Strikeout,201500237,9,2,5,R,592329,L,True
2015017909,434670,Single,201500237,9,2,5,R,592329,R,True
2015017910,435063,Strikeout,201500237,9,3,5,R,592329,R,True
2015017911,543376,Single,201500237,9,0,7,R,493157,R,False
2015017912,501983,Strikeout,201500237,9,1,7,R,493157,L,False
2015017913,456665,Single,201500237,9,1,7,R,493157,R,False
2015017914,592518,Pop Out,201500237,9,2,7,R,493157,R,False
2015017915,517370,Strikeout,201500237,9,3,7,R,493157,L,False
2015017916,451594,Strikeout,201500238,1,1,0,R,502190,L,True
2015017917,624585,Flyout,201500238,1,2,0,R,502190,R,True
2015017918,519203,Groundout,201500238,1,3,0,R,502190,L,True
2015017919,571740,Single,201500238,1,0,0,L,452657,R,False
2015017920,458015,Groundout,201500238,1,1,0,L,452657,L,False
2015017921,453943,Double,201500238,1,1,0,L,452657,R,False
2015017922,408252,Strikeout,201500238,1,2,0,L,452657,R,False
2015017923,457803,Strikeout,201500238,1,3,0,L,452657,L,False
2015017924,592178,Pop Out,201500238,2,1,1,R,502190,R,True
2015017925,458085,Lineout,201500238,2,2,1,R,502190,L,True
2015017926,516770,Groundout,201500238,2,3,1,R,502190,R,True
2015017927,407781,Single,201500238,2,0,0,L,452657,R,False
2015017928,430910,Strikeout,201500238,2,1,0,L,452657,R,False
2015017929,446359,Strikeout,201500238,2,2,0,L,452657,R,False
2015017930,502190,Pop Out,201500238,2,3,0,L,452657,R,False
2015017931,424325,Groundout,201500238,3,1,1,R,502190,R,True
2015017932,452657,Strikeout,201500238,3,2,1,R,502190,L,True
2015017933,608365,Strikeout,201500238,3,3,1,R,502190,R,True
2015017934,571740,Single,201500238,3,0,0,L,452657,R,False
2015017935,458015,Strikeout,201500238,3,1,0,L,452657,L,False
2015017936,453943,Walk,201500238,3,1,0,L,452657,R,False
2015017937,408252,Groundout,201500238,3,2,0,L,452657,R,False
2015017938,457803,Lineout,201500238,3,3,0,L,452657,L,False
2015017939,451594,Double,201500238,4,0,2,R,502190,L,True
2015017940,624585,Strikeout,201500238,4,1,2,R,502190,R,True
2015017941,519203,Home Run,201500238,4,1,2,R,502190,L,True
2015017942,592178,Single,201500238,4,1,2,R,502190,R,True
2015017943,458085,Flyout,201500238,4,2,2,R,502190,L,True
2015017944,516770,Flyout,201500238,4,3,2,R,502190,R,True
2015017945,407781,Double,201500238,4,0,2,L,452657,R,False
2015017946,430910,Groundout,201500238,4,1,2,L,452657,R,False
2015017947,446359,Sac Fly,201500238,4,2,2,L,452657,R,False
2015017948,502190,Strikeout,201500238,4,3,2,L,452657,R,False
2015017949,424325,Groundout,201500238,5,1,3,R,502190,R,True
2015017950,452657,Groundout,201500238,5,2,3,R,502190,L,True
2015017951,608365,Strikeout,201500238,5,3,3,R,502190,R,True
2015017952,571740,Groundout,201500238,5,1,2,L,452657,R,False
2015017953,458015,Strikeout,201500238,5,2,2,L,452657,L,False
2015017954,453943,Strikeout,201500238,5,3,2,L,452657,R,False
2015017955,451594,Strikeout,201500238,6,1,3,R,502190,L,True
2015017956,624585,Strikeout,201500238,6,2,3,R,502190,R,True
2015017957,519203,Walk,201500238,6,2,3,R,502190,L,True
2015017958,592178,Flyout,201500238,6,3,3,R,502190,R,True
2015017959,408252,Strikeout,201500238,6,1,2,L,452657,R,False
2015017960,457803,Strikeout,201500238,6,2,2,L,452657,L,False
2015017961,407781,Flyout,201500238,6,3,2,L,452657,R,False
2015017962,458085,Home Run,201500238,7,0,3,R,502190,L,True
2015017963,516770,Strikeout,201500238,7,1,3,R,502190,R,True
2015017964,424325,Flyout,201500238,7,2,3,R,502190,R,True
2015017965,452657,Strikeout,201500238,7,3,3,R,502190,L,True
2015017966,430910,Double,201500238,7,0,3,L,457435,R,False
2015017967,446359,Groundout,201500238,7,1,3,L,457435,R,False
2015017968,519023,Strikeout,201500238,7,2,3,R,542674,R,False
2015017969,571740,Strikeout,201500238,7,3,3,R,542674,L,False
2015017970,608365,Strikeout,201500238,8,1,3,R,471822,R,True
2015017971,451594,Flyout,201500238,8,2,3,R,471822,L,True
2015017972,624585,Lineout,201500238,8,3,3,R,471822,R,True
2015017973,458015,Walk,201500238,8,0,3,R,542674,L,False
2015017974,453943,Single,201500238,8,0,3,R,542674,R,False
2015017975,408252,Grounded Into DP,201500238,8,2,3,R,542674,R,False
2015017976,457803,Strikeout,201500238,8,3,3,L,573127,L,False
2015017977,519203,Double,201500238,9,0,3,L,547973,L,True
2015017978,592178,Walk,201500238,9,0,3,L,547973,R,True
2015017979,456078,Flyout,201500238,9,1,3,L,547973,R,True
2015017980,516770,Strikeout,201500238,9,2,3,L,547973,R,True
2015017981,424325,Pop Out,201500238,9,3,3,L,547973,R,True
2015017982,407781,Strikeout,201500238,9,1,3,L,573127,R,False
2015017983,430910,Strikeout,201500238,9,2,3,L,573127,R,False
2015017984,446359,Flyout,201500238,9,3,3,L,573127,R,False
2015017985,471083,Strikeout,201500238,10,1,3,R,543331,L,True
2015017986,608365,Strikeout,201500238,10,2,3,R,543331,R,True
2015017987,451594,Pop Out,201500238,10,3,3,R,543331,L,True
2015017988,435401,Single,201500238,10,0,3,R,435400,L,False
2015017989,571740,Sac Bunt,201500238,10,1,3,R,435400,L,False
2015017990,458015,Intent Walk,201500238,10,1,3,R,435400,L,False
2015017991,453943,Pop Out,201500238,10,2,3,R,435400,R,False
2015017992,408252,Walk,201500238,10,2,3,R,435400,R,False
2015017993,457803,Pop Out,201500238,10,3,3,R,435400,L,False
2015017994,624585,Strikeout,201500238,11,1,3,R,488674,R,True
2015017995,519203,Single,201500238,11,1,3,R,488674,L,True
2015017996,592178,Single,201500238,11,1,3,R,488674,R,True
2015017997,468406,Single,201500238,11,1,3,R,488674,L,True
2015017998,516770,Intent Walk,201500238,11,1,3,R,488674,R,True
2015017999,424325,Double,201500238,11,1,3,R,488674,R,True
2015018000,475243,Lineout,201500238,11,2,3,R,488674,R,True
2015018001,608365,Flyout,201500238,11,3,3,R,488674,R,True
2015018002,407781,Groundout,201500238,11,1,7,R,444468,R,False
2015018003,430910,Flyout,201500238,11,2,7,R,444468,L,False
2015018004,446359,Strikeout,201500238,11,3,7,R,444468,R,False
2015018005,456422,Groundout,201500239,1,1,0,R,572888,L,True
2015018006,543401,Groundout,201500239,1,2,0,R,572888,L,True
2015018007,488726,Single,201500239,1,2,0,R,572888,L,True
2015018008,467793,Walk,201500239,1,2,0,R,572888,L,True
2015018009,461235,Double,201500239,1,2,0,R,572888,L,True
2015018010,461815,Groundout,201500239,1,3,0,R,572888,L,True
2015018011,543238,Strikeout,201500239,1,1,2,R,517593,L,False
2015018012,435079,Walk,201500239,1,1,2,R,517593,R,False
2015018013,408234,Single,201500239,1,1,2,R,517593,R,False
2015018014,400121,Hit By Pitch,201500239,1,1,2,R,517593,L,False
2015018015,502110,Strikeout,201500239,1,2,2,R,517593,R,False
2015018016,493316,Flyout,201500239,1,3,2,R,517593,R,False
2015018017,502082,Double,201500239,2,0,0,R,572888,L,True
2015018018,547379,Sac Bunt,201500239,2,1,0,R,572888,R,True
2015018019,608070,Sac Fly,201500239,2,2,0,R,572888,L,True
2015018020,456422,Strikeout,201500239,2,3,0,R,572888,L,True
2015018021,488671,Strikeout,201500239,2,1,3,R,517593,L,False
2015018022,592206,Home Run,201500239,2,1,3,R,517593,R,False
2015018023,578428,Lineout,201500239,2,2,3,R,517593,R,False
2015018024,543238,Single,201500239,2,2,3,R,517593,L,False
2015018025,435079,Walk,201500239,2,2,3,R,517593,R,False
2015018026,408234,Strikeout,201500239,2,3,3,R,517593,R,False
2015018027,543401,Single,201500239,3,0,1,R,572888,L,True
2015018028,488726,Groundout,201500239,3,1,1,R,572888,L,True
2015018029,467793,Flyout,201500239,3,2,1,R,572888,L,True
2015018030,461235,Flyout,201500239,3,3,1,R,572888,L,True
2015018031,400121,Lineout,201500239,3,1,3,R,517593,L,False
2015018032,502110,Groundout,201500239,3,2,3,R,517593,R,False
2015018033,493316,Groundout,201500239,3,3,3,R,517593,R,False
2015018034,461815,Single,201500239,4,0,1,R,572888,L,True
2015018035,502082,Flyout,201500239,4,1,1,R,572888,L,True
2015018036,547379,Grounded Into DP,201500239,4,3,1,R,572888,R,True
2015018037,488671,Strikeout,201500239,4,1,3,R,517593,L,False
2015018038,592206,Groundout,201500239,4,2,3,R,517593,R,False
2015018039,578428,Walk,201500239,4,2,3,R,517593,R,False
2015018040,543238,Strikeout,201500239,4,3,3,R,517593,L,False
2015018041,608070,Single,201500239,5,0,1,R,572888,L,True
2015018042,456422,Walk,201500239,5,0,1,R,572888,L,True
2015018043,543401,Single,201500239,5,0,1,R,572888,L,True
2015018044,488726,Single,201500239,5,0,1,R,572888,L,True
2015018045,467793,Double,201500239,5,0,1,R,572888,L,True
2015018046,461235,Home Run,201500239,5,0,1,R,543935,L,True
2015018047,461815,Flyout,201500239,5,1,1,R,543935,L,True
2015018048,502082,Flyout,201500239,5,2,1,R,543935,L,True
2015018049,547379,Groundout,201500239,5,3,1,R,543935,R,True
2015018050,435079,Single,201500239,5,0,9,R,517593,R,False
2015018051,408234,Flyout,201500239,5,1,9,R,517593,R,False
2015018052,400121,Flyout,201500239,5,2,9,R,517593,L,False
2015018053,502110,Single,201500239,5,2,9,R,517593,R,False
2015018054,493316,Strikeout,201500239,5,3,9,R,517593,R,False
2015018055,608070,Groundout,201500239,6,1,1,R,543935,L,True
2015018056,456422,Groundout,201500239,6,2,1,R,543935,L,True
2015018057,543401,Groundout,201500239,6,3,1,R,543935,L,True
2015018058,488671,Strikeout,201500239,6,1,9,R,517593,L,False
2015018059,592206,Strikeout,201500239,6,2,9,R,517593,R,False
2015018060,578428,Groundout,201500239,6,3,9,R,517593,R,False
2015018061,488726,Single,201500239,7,0,1,R,543935,L,True
2015018062,467793,Grounded Into DP,201500239,7,2,1,R,543935,L,True
2015018063,461235,Strikeout,201500239,7,3,1,R,543935,L,True
2015018064,543238,Strikeout,201500239,7,1,9,R,517593,L,False
2015018065,435079,Single,201500239,7,1,9,R,517593,R,False
2015018066,408234,Strikeout,201500239,7,2,9,R,517593,R,False
2015018067,400121,Flyout,201500239,7,3,9,R,517593,L,False
2015018068,461815,Double,201500239,8,0,1,R,456379,L,True
2015018069,502082,Home Run,201500239,8,0,1,R,456379,L,True
2015018070,547379,Strikeout,201500239,8,1,1,R,456379,R,True
2015018071,608070,Single,201500239,8,1,1,R,456379,L,True
2015018072,456422,Forceout,201500239,8,2,1,R,456379,L,True
2015018073,543401,Groundout,201500239,8,3,1,R,456379,L,True
2015018074,502110,Flyout,201500239,8,1,11,R,425786,R,False
2015018075,493316,Lineout,201500239,8,2,11,R,425786,R,False
2015018076,461865,Groundout,201500239,8,3,11,R,425786,L,False
2015018077,449107,Groundout,201500239,9,1,1,R,456379,R,True
2015018078,467793,Walk,201500239,9,1,1,R,456379,L,True
2015018079,461235,Home Run,201500239,9,1,1,R,456379,L,True
2015018080,461815,Flyout,201500239,9,2,1,R,456379,L,True
2015018081,502082,Lineout,201500239,9,3,1,R,456379,L,True
2015018082,592206,Strikeout,201500239,9,1,13,R,461872,R,False
2015018083,578428,Single,201500239,9,1,13,R,461872,R,False
2015018084,543238,Strikeout,201500239,9,2,13,R,461872,L,False
2015018085,543510,Single,201500239,9,2,13,R,461872,R,False
2015018086,541650,Lineout,201500239,9,3,13,R,461872,R,False
2015018087,514888,Flyout,201500240,1,1,0,L,431148,R,True
2015018088,472528,Groundout,201500240,1,2,0,L,431148,L,True
2015018089,543807,Strikeout,201500240,1,3,0,L,431148,R,True
2015018090,543760,Strikeout,201500240,1,1,0,L,572971,R,False
2015018091,592192,Groundout,201500240,1,2,0,L,572971,R,False
2015018092,450314,Walk,201500240,1,2,0,L,572971,R,False
2015018093,456714,Groundout,201500240,1,3,0,L,572971,R,False
2015018094,476704,Pop Out,201500240,2,1,0,L,431148,R,True
2015018095,594828,Single,201500240,2,1,0,L,431148,R,True
2015018096,474892,Flyout,201500240,2,2,0,L,431148,R,True
2015018097,458675,Walk,201500240,2,2,0,L,431148,L,True
2015018098,474233,Forceout,201500240,2,3,0,L,431148,R,True
2015018099,425496,Groundout,201500240,2,1,0,L,572971,R,False
2015018100,543434,Groundout,201500240,2,2,0,L,572971,R,False
2015018101,572033,Groundout,201500240,2,3,0,L,572971,R,False
2015018102,543257,Flyout,201500240,3,1,0,L,431148,R,True
2015018103,514888,Single,201500240,3,1,0,L,431148,R,True
2015018104,472528,Lineout,201500240,3,2,0,L,431148,L,True
2015018105,543807,Forceout,201500240,3,3,0,L,431148,R,True
2015018106,502226,Single,201500240,3,0,0,L,572971,R,False
2015018107,519299,Sac Bunt,201500240,3,1,0,L,572971,L,False
2015018108,543760,Single,201500240,3,1,0,L,572971,R,False
2015018109,592192,Walk,201500240,3,1,0,L,572971,R,False
2015018110,450314,Grounded Into DP,201500240,3,3,0,L,572971,R,False
2015018111,476704,Single,201500240,4,0,0,L,431148,R,True
2015018112,594828,Flyout,201500240,4,1,0,L,431148,R,True
2015018113,474892,Strikeout,201500240,4,2,0,L,431148,R,True
2015018114,458675,Strikeout,201500240,4,3,0,L,431148,L,True
2015018115,456714,Lineout,201500240,4,1,0,L,572971,R,False
2015018116,425496,Strikeout,201500240,4,2,0,L,572971,R,False
2015018117,543434,Groundout,201500240,4,3,0,L,572971,R,False
2015018118,474233,Single,201500240,5,0,0,L,431148,R,True
2015018119,543257,Strikeout,201500240,5,1,0,L,431148,R,True
2015018120,514888,Walk,201500240,5,1,0,L,431148,R,True
2015018121,472528,Flyout,201500240,5,2,0,L,431148,L,True
2015018122,543807,Strikeout,201500240,5,3,0,L,431148,R,True
2015018123,572033,Groundout,201500240,5,1,0,L,572971,R,False
2015018124,502226,Lineout,201500240,5,2,0,L,572971,R,False
2015018125,519299,Strikeout,201500240,5,3,0,L,572971,L,False
2015018126,476704,Lineout,201500240,6,1,0,L,431148,R,True
2015018127,594828,Strikeout,201500240,6,2,0,L,431148,R,True
2015018128,474892,Groundout,201500240,6,3,0,L,431148,R,True
2015018129,543760,Groundout,201500240,6,1,0,L,572971,R,False
2015018130,592192,Flyout,201500240,6,2,0,L,572971,R,False
2015018131,450314,Groundout,201500240,6,3,0,L,572971,R,False
2015018132,458675,Groundout,201500240,7,1,0,L,431148,L,True
2015018133,474233,Walk,201500240,7,1,0,L,431148,R,True
2015018134,543257,Lineout,201500240,7,2,0,L,431148,R,True
2015018135,514888,Single,201500240,7,2,0,L,431148,R,True
2015018136,472528,Strikeout,201500240,7,3,0,L,431148,L,True
2015018137,456714,Groundout,201500240,7,1,0,L,572971,R,False
2015018138,425496,Flyout,201500240,7,2,0,L,572971,R,False
2015018139,543434,Flyout,201500240,7,3,0,L,572971,R,False
2015018140,543807,Flyout,201500240,8,1,0,R,519267,R,True
2015018141,476704,Flyout,201500240,8,2,0,R,519267,L,True
2015018142,594828,Single,201500240,8,2,0,R,519267,R,True
2015018143,474892,Runner Out,201500240,8,3,0,R,519267,R,True
2015018144,572033,Flyout,201500240,8,1,0,L,572971,R,False
2015018145,502226,Strikeout,201500240,8,2,0,L,572971,R,False
2015018146,519299,Groundout,201500240,8,3,0,L,572971,L,False
2015018147,474892,Single,201500240,9,0,0,R,461325,R,True
2015018148,458675,Strikeout,201500240,9,1,0,R,461325,L,True
2015018149,474233,Strikeout,201500240,9,2,0,R,461325,L,True
2015018150,543257,Forceout,201500240,9,3,0,R,461325,L,True
2015018151,543760,Flyout,201500240,9,1,0,L,572971,R,False
2015018152,592192,Flyout,201500240,9,2,0,L,572971,R,False
2015018153,450314,Groundout,201500240,9,3,0,L,572971,R,False
2015018154,514888,Flyout,201500240,10,1,0,R,519096,R,True
2015018155,472528,Strikeout,201500240,10,2,0,R,519096,L,True
2015018156,543807,Double,201500240,10,2,0,R,519096,R,True
2015018157,476704,Intent Walk,201500240,10,2,0,R,519096,L,True
2015018158,503556,Double,201500240,10,3,0,R,519096,L,True
2015018159,456714,Groundout,201500240,10,1,2,R,502381,R,False
2015018160,453539,Single,201500240,10,1,2,R,502381,L,False
2015018161,543434,Strikeout,201500240,10,2,2,R,502381,R,False
2015018162,519390,Single,201500240,10,2,2,R,502381,L,False
2015018163,502210,Double,201500240,10,3,2,R,502381,L,False
2015018164,474892,Walk,201500240,11,0,2,L,447714,R,True
2015018165,458675,Walk,201500240,11,0,2,L,447714,L,True
2015018166,474233,Sac Bunt,201500240,11,1,2,L,447714,R,True
2015018167,543257,Single,201500240,11,1,2,L,447714,R,True
2015018168,514888,Intent Walk,201500240,11,1,2,L,447714,R,True
2015018169,472528,Pop Out,201500240,11,2,2,L,472551,L,True
2015018170,543807,Single,201500240,11,2,2,L,472551,R,True
2015018171,476704,Groundout,201500240,11,3,2,L,472551,R,True
2015018172,519299,Single,201500240,11,0,5,R,450212,L,False
2015018173,543760,Home Run,201500240,11,0,5,R,450212,R,False
2015018174,477195,Single,201500240,11,0,5,R,450212,L,False
2015018175,450314,Pop Out,201500240,11,1,5,R,450212,L,False
2015018176,456714,Flyout,201500240,11,2,5,R,450212,R,False
2015018177,453539,Walk,201500240,11,2,5,L,448609,L,False
2015018178,543434,Flyout,201500240,11,3,5,R,430589,R,False
2015018179,444876,Groundout,201500241,1,1,0,L,500779,R,True
2015018180,519058,Strikeout,201500241,1,2,0,L,500779,L,True
2015018181,456715,Single,201500241,1,2,0,L,500779,R,True
2015018182,543333,Pop Out,201500241,1,3,0,L,500779,L,True
2015018183,594809,Groundout,201500241,1,1,0,L,518633,L,False
2015018184,466320,Flyout,201500241,1,2,0,L,518633,R,False
2015018185,547989,Single,201500241,1,2,0,L,518633,R,False
2015018186,541645,Single,201500241,1,2,0,L,518633,R,False
2015018187,493351,Flyout,201500241,1,3,0,L,518633,R,False
2015018188,434778,Groundout,201500241,2,1,0,L,500779,R,True
2015018189,460086,Groundout,201500241,2,2,0,L,500779,L,True
2015018190,521692,Strikeout,201500241,2,3,0,L,500779,R,True
2015018191,425560,Pop Out,201500241,2,1,0,L,518633,L,False
2015018192,493596,Groundout,201500241,2,2,0,L,518633,R,False
2015018193,452095,Strikeout,201500241,2,3,0,L,518633,R,False
2015018194,449181,Double,201500241,3,0,0,L,500779,R,True
2015018195,408299,Groundout,201500241,3,1,0,L,500779,R,True
2015018196,444876,Single,201500241,3,1,0,L,500779,R,True
2015018197,519058,Flyout,201500241,3,3,0,L,500779,L,True
2015018198,608672,Single,201500241,3,0,1,L,518633,L,False
2015018199,594809,Single,201500241,3,0,1,L,518633,L,False
2015018200,466320,Sac Bunt,201500241,3,1,1,L,518633,R,False
2015018201,547989,Fielders Choice Out,201500241,3,2,1,L,518633,R,False
2015018202,541645,Strikeout,201500241,3,3,1,L,518633,R,False
2015018203,456715,Flyout,201500241,4,1,0,L,500779,R,True
2015018204,543333,Flyout,201500241,4,2,0,L,500779,L,True
